rowname,Estimate,Std..Error,z.value,Pr...z..,species
log10(previous_checklists + 1),-0.020090257555293728,0.06805786287154529,-0.2951937764077717,0.7678458559892682,Common Grackle
log10(MSID_total + 1),-0.2420826832496708,0.1559918699657963,-1.5518929499515024,0.12068784009561086,Common Grackle
occur,1.7779171877862874,0.34593986387580855,5.1393822263413815,2.75643192224831e-7,Common Grackle
log10(previous_checklists + 1):log10(MSID_total + 1),0.05520581884414406,0.05806463510144351,0.9507649320054302,0.3417237180360376,Common Grackle
log10(previous_checklists + 1):occur,0.1317426751226854,0.14152036202873025,0.9309096813640155,0.3519002861143839,Common Grackle
log10(MSID_total + 1):occur,0.16258956273402397,0.3145550111333664,0.5168875299369767,0.6052346730864633,Common Grackle
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.032091194104320854,0.11863714632518957,-0.27049870212115096,0.7867766152785369,Common Grackle
(Intercept),-2.4722057013215917,0.07748406775182969,-31.90598755397962,2.2053580413185262e-223,Common Loon
log10(previous_checklists + 1),-0.18683779462499536,0.028447000334956285,-6.567926052836055,5.102086538326806e-11,Common Loon
MSID_prop,-0.4599423300087942,0.1408740151338566,-3.2649195777643105,0.0010949516038950323,Common Loon
occur,3.601939941933171,0.9461521580965139,3.8069351859637663,1.4069960008624368e-4,Common Loon
log10(previous_checklists + 1):MSID_prop,0.05286170640297734,0.05576075288558986,0.9480091940551664,0.3431247736797188,Common Loon
log10(previous_checklists + 1):occur,1.2245304017521705,0.35316403516914274,3.4673134289161114,5.256885319821177e-4,Common Loon
MSID_prop:occur,0.8875884264004681,1.4973881600122387,0.5927577431847821,0.5533432913134788,Common Loon
log10(previous_checklists + 1):MSID_prop:occur,0.22865005979899788,0.5826942991340623,0.392401401796436,0.6947616504511445,Common Loon
(Intercept),-2.139029823438092,0.07683465588803176,-27.83938834261481,1.4479732380564761e-170,Common Loon
log10(previous_checklists + 1),-0.2152349084478903,0.02951911784613124,-7.2913733252397614,3.0681128566368117e-13,Common Loon
log10(MSID_total + 1),-0.523604640058045,0.061498438220329917,-8.514112800428057,1.6787054943242445e-17,Common Loon
occur,1.5910942113761315,1.034961768055344,1.5373458812548606,0.12420863153951975,Common Loon
log10(previous_checklists + 1):log10(MSID_total + 1),0.07369640516277383,0.02240290278152013,3.2895917944867867,0.0010033282384864595,Common Loon
log10(previous_checklists + 1):occur,1.7568571811787828,0.38518820003051235,4.561035828822416,5.090189376549616e-6,Common Loon
log10(MSID_total + 1):occur,2.0049923046317346,0.8978254716558385,2.2331648721593678,0.025538073893909934,Common Loon
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.39743044845935727,0.3181652230096083,-1.2491322737914545,0.21161669805954395,Common Loon
(Intercept),-2.5216277201248767,0.10797763476180976,-23.353240934452685,1.2775289297851904e-120,Common Merganser
log10(previous_checklists + 1),-0.21411372660595573,0.04034700929028404,-5.306805395797116,1.1156317265164553e-7,Common Merganser
MSID_prop,-0.5694961057450878,0.20109462196416905,-2.8319807868683844,0.004626062825722922,Common Merganser
occur,4.173710776956708,2.1064525155200693,1.981393241103394,0.0475471911452621,Common Merganser
log10(previous_checklists + 1):MSID_prop,0.16344260424652524,0.07931405530447642,2.060701645113091,0.03933151260059955,Common Merganser
log10(previous_checklists + 1):occur,3.818099681090058,0.8264476620537832,4.619892893884895,3.83938189494062e-6,Common Merganser
MSID_prop:occur,3.7703258509420112,3.969419314002411,0.9498431767190523,0.3421919433023131,Common Merganser
log10(previous_checklists + 1):MSID_prop:occur,-3.8938562372136465,1.6198453126056536,-2.4038444948487463,0.01622367290646996,Common Merganser
(Intercept),-2.119407991703601,0.10529296789372924,-20.128675581095695,4.139099103264999e-90,Common Merganser
log10(previous_checklists + 1),-0.25493652130773164,0.04119669042007026,-6.188276745248723,6.082547507848016e-10,Common Merganser
log10(MSID_total + 1),-0.5814863958381217,0.08337118861217836,-6.974668413845567,3.0659306975332348e-12,Common Merganser
occur,1.2312195075360757,2.0885185293952486,0.5895181154521945,0.5555137635469362,Common Merganser
log10(previous_checklists + 1):log10(MSID_total + 1),0.11831778136123336,0.030537006980132564,3.8745703348796146,1.0681299077789811e-4,Common Merganser
log10(previous_checklists + 1):occur,3.861818295194709,0.8527550074761795,4.528637488302974,5.936524774939861e-6,Common Merganser
log10(MSID_total + 1):occur,2.922095990824774,1.776675668736608,1.6446986032643047,0.10003198101163692,Common Merganser
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-1.296587392678765,0.6741825035883346,-1.923199409325638,0.05445501142314739,Common Merganser
(Intercept),-2.12293039742743,0.2100003332879499,-10.109176324575131,5.030541990533848e-24,Common Yellowthroat
log10(previous_checklists + 1),0.011434655640922999,0.08308103898229965,0.13763255468385685,0.8905308254475218,Common Yellowthroat
MSID_prop,-0.3687322476183469,0.3413890722871186,-1.0800938798305524,0.2801003769513849,Common Yellowthroat
occur,1.8999378522137798,0.48677414232813804,3.9031199215446772,9.496062197204669e-5,Common Yellowthroat
log10(previous_checklists + 1):MSID_prop,0.0757768079072671,0.14521110377929636,0.5218389361080737,0.6017824775062779,Common Yellowthroat
log10(previous_checklists + 1):occur,0.04400760939108464,0.19224841087265795,0.22891013346390948,0.8189387643085586,Common Yellowthroat
MSID_prop:occur,0.8496034472831355,0.7965732306272503,1.0665729334315281,0.2861647282147654,Common Yellowthroat
log10(previous_checklists + 1):MSID_prop:occur,0.031721257269115,0.3373856926337063,0.09402075417452335,0.9250926703162647,Common Yellowthroat
(Intercept),-1.9716632233063438,0.22869826821467024,-8.621242472442422,6.623149649592877e-18,Common Yellowthroat
log10(previous_checklists + 1),0.020687913140465333,0.09430893103344822,0.21936324496274934,0.8263670990166248,Common Yellowthroat
log10(MSID_total + 1),-0.3065047917194125,0.18030752392019944,-1.6999001764067563,0.08914970374403344,Common Yellowthroat
occur,1.9221538934930373,0.5278087802744107,3.6417618753778576,2.707784857132735e-4,Common Yellowthroat
log10(previous_checklists + 1):log10(MSID_total + 1),0.04306232160436684,0.06948872316157148,0.619702300533579,0.5354538008029652,Common Yellowthroat
log10(previous_checklists + 1):occur,0.06397352324168262,0.21710485483852918,0.2946664794265548,0.7682486723059372,Common Yellowthroat
log10(MSID_total + 1):occur,0.3700265765075747,0.42087582012251007,0.8791823117799118,0.37930243347127646,Common Yellowthroat
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.0622822814006705,0.16124025579223308,-0.38627004834899686,0.6992966803721422,Common Yellowthroat
(Intercept),-2.194225037288601,0.26952632115939745,-8.141041764863253,3.918911696103829e-16,Dark-eyed Junco
log10(previous_checklists + 1),-0.12345633090371656,0.10893605067233027,-1.1332917812034693,0.25709174203943863,Dark-eyed Junco
MSID_prop,0.102348667030818,0.5268866842801544,0.19425176244613068,0.8459787541158987,Dark-eyed Junco
occur,2.9193733105715247,1.2172372269051182,2.3983601931023473,0.016468661940002068,Dark-eyed Junco
log10(previous_checklists + 1):MSID_prop,0.005395609934120894,0.2323693284501339,0.023219974727769564,0.9814748053737378,Dark-eyed Junco
log10(previous_checklists + 1):occur,0.16083725565407792,0.4996988410862114,0.3218683783705818,0.747552409821852,Dark-eyed Junco
MSID_prop:occur,-2.7707440615444505,2.3377935022952068,-1.1851962368892635,0.23593986746928472,Dark-eyed Junco
log10(previous_checklists + 1):MSID_prop:occur,0.7043415507093057,1.044741875551416,0.67417758126863,0.5001984208289958,Dark-eyed Junco
(Intercept),-2.020651121476969,0.29184386159610354,-6.92374035357798,4.398718225254589e-12,Dark-eyed Junco
log10(previous_checklists + 1),-0.14019466323207833,0.12050730798399865,-1.1633706335112375,0.2446791589725051,Dark-eyed Junco
log10(MSID_total + 1),-0.05671474169263887,0.261231754068597,-0.21710508316590835,0.8281264526501477,Dark-eyed Junco
occur,2.493427110989957,1.316763902499851,1.8936022670854156,0.05827782237519701,Dark-eyed Junco
log10(previous_checklists + 1):log10(MSID_total + 1),-0.00794838752987166,0.10006226249938109,-0.0794344174450465,0.9366870939585984,Dark-eyed Junco
log10(previous_checklists + 1):occur,0.1580966771049197,0.5529070762857455,0.2859371563246451,0.7749262546466583,Dark-eyed Junco
log10(MSID_total + 1):occur,-1.1604931197137862,1.1724681125488123,-0.9897865087273087,0.32227848046330504,Dark-eyed Junco
log10(previous_checklists + 1):log10(MSID_total + 1):occur,0.4507839643818536,0.4528447875215683,0.9954491622814217,0.31951785808916294,Dark-eyed Junco
(Intercept),-2.3339296684041275,0.07808793243660483,-29.888480787974668,2.7777896371005746e-196,Double-crested Cormorant
log10(previous_checklists + 1),-0.14504593468812263,0.028995375978259613,-5.002381579631054,5.662636644889026e-7,Double-crested Cormorant
MSID_prop,-0.537796869017175,0.1404796417355003,-3.8282904367720185,1.2903643371215887e-4,Double-crested Cormorant
occur,4.407581670004656,0.6449726287094918,6.8337499512555535,8.272316534447564e-12,Double-crested Cormorant
log10(previous_checklists + 1):MSID_prop,0.09975274775321659,0.05599626685234259,1.7814178223033357,0.0748442188322752,Double-crested Cormorant
log10(previous_checklists + 1):occur,1.038144166925222,0.2530947840908174,4.101799927068853,4.099486779625871e-5,Double-crested Cormorant
MSID_prop:occur,1.6427628663903824,1.1254191285846444,1.4596898388037554,0.14437533579017048,Double-crested Cormorant
log10(previous_checklists + 1):MSID_prop:occur,-0.6180770566728898,0.4760781178043599,-1.2982681487723473,0.1941952073722704,Double-crested Cormorant
(Intercept),-2.214806103296951,0.0789246663799025,-28.062280208268735,2.829082091693962e-173,Double-crested Cormorant
log10(previous_checklists + 1),-0.11492723729250458,0.030272309187827636,-3.796447657145241,1.4678433745393167e-4,Double-crested Cormorant
log10(MSID_total + 1),-0.3593001610345566,0.06316331357744315,-5.6884311586032705,1.2821177774436357e-8,Double-crested Cormorant
occur,4.660846704744439,0.6723610852129736,6.932058989208297,4.147589265948343e-12,Double-crested Cormorant
log10(previous_checklists + 1):log10(MSID_total + 1),0.03669853456206228,0.023008198267719944,1.5950199200756023,0.11070778131406182,Double-crested Cormorant
log10(previous_checklists + 1):occur,0.77906952432882,0.26999902289074634,2.885453124932479,0.003908506612751813,Double-crested Cormorant
log10(MSID_total + 1):occur,0.2349032159905593,0.5843741771971441,0.401973983719189,0.6877031730518258,Double-crested Cormorant
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.011935649235307943,0.2204322736523287,-0.0541465595647448,0.9568183974625607,Double-crested Cormorant
(Intercept),-2.197497620343693,0.08603526280807525,-25.541824928759752,6.768011919130625e-144,Eastern Bluebird
log10(previous_checklists + 1),-0.0827765744336745,0.03415241175208207,-2.4237402334735,0.0153615892567176,Eastern Bluebird
MSID_prop,-0.19473709032117406,0.15060514617232887,-1.2930307846077684,0.1960004120902917,Eastern Bluebird
occur,2.097601458358058,0.2878600627992695,7.286879041017776,3.172174650011625e-13,Eastern Bluebird
log10(previous_checklists + 1):MSID_prop,0.024923829992761562,0.06503269034218902,0.38325079066569984,0.7015338220950065,Eastern Bluebird
log10(previous_checklists + 1):occur,0.28336632044447385,0.116069709936891,2.4413459859471067,0.014632628327972479,Eastern Bluebird
MSID_prop:occur,0.46626046301992996,0.5035215684953389,0.9259989883119498,0.35444650601076294,Eastern Bluebird
log10(previous_checklists + 1):MSID_prop:occur,0.11029077229566861,0.21821576882762833,0.5054207259549094,0.6132633647187578,Eastern Bluebird
(Intercept),-1.965280223144617,0.09128492489204498,-21.52907750615766,8.317266475574309e-103,Eastern Bluebird
log10(previous_checklists + 1),-0.10853699566135476,0.03757371020118261,-2.888641954180469,0.003869093478048859,Eastern Bluebird
log10(MSID_total + 1),-0.3286469018170284,0.07654010365698054,-4.293786996812559,1.756510004823867e-5,Eastern Bluebird
occur,1.522062452681551,0.31533889113137425,4.826751458472783,1.3877813682493655e-6,Eastern Bluebird
log10(previous_checklists + 1):log10(MSID_total + 1),0.052211929523768,0.02951952594013959,1.768725203434656,0.0769397441711257,Eastern Bluebird
log10(previous_checklists + 1):occur,0.42657114030504634,0.13013771037061808,3.277844208955406,0.0010460311009301436,Eastern Bluebird
log10(MSID_total + 1):occur,0.8150867067431232,0.26895885434649586,3.030525649447698,0.0024412845051051606,Eastern Bluebird
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.1438590357516188,0.10261198849946966,-1.401971035308046,0.16092389622120687,Eastern Bluebird
(Intercept),-1.816548741280492,0.16232997749066091,-11.190469988114183,4.540206508248146e-29,Eastern Kingbird
log10(previous_checklists + 1),-0.1506220676589297,0.06524307220727514,-2.30862929293716,0.020964161007383703,Eastern Kingbird
MSID_prop,-0.5189728171660904,0.26406595096849184,-1.9653151618476323,0.049377771818883455,Eastern Kingbird
occur,0.39274304073446886,0.5547890049237201,0.7079142471261998,0.4789985116758867,Eastern Kingbird
log10(previous_checklists + 1):MSID_prop,0.1336083033211597,0.11488522029604134,1.1629720774950152,0.2448408315081544,Eastern Kingbird
log10(previous_checklists + 1):occur,0.5173853000642552,0.22238877168634585,2.3264902096494713,0.019992414158251353,Eastern Kingbird
MSID_prop:occur,1.9007838228490785,0.904100502488278,2.1024032368278913,0.035517967898309605,Eastern Kingbird
log10(previous_checklists + 1):MSID_prop:occur,-0.5076426486616368,0.39152370919510737,-1.2965821398281248,0.1947750009671468,Eastern Kingbird
(Intercept),-1.6098529890253666,0.16807602553684628,-9.578123851295189,9.882372271985928e-22,Eastern Kingbird
log10(previous_checklists + 1),-0.15637020560581744,0.06964222960933239,-2.245336004935475,0.024746570298280306,Eastern Kingbird
log10(MSID_total + 1),-0.44772043970357017,0.13754114496334816,-3.255174586650986,0.0011332267957531751,Eastern Kingbird
occur,0.18984062269721086,0.5765225411363659,0.32928568989344603,0.7419397593744446,Eastern Kingbird
log10(previous_checklists + 1):log10(MSID_total + 1),0.08465299803282739,0.05385110601844038,1.5719825327977375,0.11595460218236202,Eastern Kingbird
log10(previous_checklists + 1):occur,0.5846174895951762,0.2380924321648583,2.4554223932257515,0.014071913333889153,Eastern Kingbird
log10(MSID_total + 1):occur,1.0660840455204112,0.47455719133745367,2.2464816991095344,0.024673170471140236,Eastern Kingbird
log10(previous_checklists + 1):log10(MSID_total + 1):occur,-0.3267918279075139,0.18499297028369005,-1.7665094376633486,0.07731041963873556,Eastern Kingbird
(Intercept),-2.5087045376090926,0.09078582138007187,-27.63321958730189,4.440504065369945e-168,Eastern Meadowlark
log10(previous_checklists + 1),-0.14641477300374628,0.03368471502063364,-4.346623473408032,1.3824924102845817e-5,Eastern Meadowlark
MSID_prop,-0.3741917728744113,0.16186111316209698,-2.31180773172908,0.020788281156774616,Eastern Meadowlark
occur,3.423707001826671,0.6987580293987113,4.89970327034783,9.598150298764488e-7,Eastern Meadowlark
log10(previous_checklists + 1):MSID_prop,0.08558112089771108,0.0643279402424881,1.3303880176344496,0.18339046045654067,Eastern Meadowlark
log10(previous_checklists + 1):occur,0.8623040121971632,0.261826154466681,3.293421980526001,9.897580614697504e-4,Eastern Meadowlark
MSID_prop:occur,0.004624000213672596,1.273858390768873,0.003629916988560754,0.9971037516381377,Eastern Meadowlark
log10(previous_checklists + 1):MSID_prop:occur,-0.42005791131209247,0.5086835490262877,-0.8257745156417173,0.40893201302134696,Eastern Meadowlark
(Intercept),-2.26016563196546,0.09185154094739514,-24.60672525091216,1.0702557628452747e-133,Eastern Meadowlark
log10(previous_checklists + 1),-0.13008256358496986,0.03538666819436578,-3.676033100106369,2.3688880042561672e-4,Eastern Meadowlark
log10(MSID_total + 1),-0.3941565311289407,0.07132768034849093,-5.525996768760472,3.276201602074766e-8,Eastern Meadowlark
occur,2.5953516326228088,0.7163575279176185,3.62298367990526,2.9122420352901106e-4,Eastern Meadowlark
log10(previous_checklists + 1):log10(MSID_total + 1),0.040508839537925494,0.026089333140206027,1.552697392464114,0.12049544557807738,Eastern Meadowlark
